"event_id","gene","event_type","state1","state2","n_cells_state1","n_cells_state2","mean_psi_state1","mean_psi_state2","delta_psi","pvalue","padj"
"chr13:30462538:30462712:-@chr13:30461496:30461688|30460907:30461533","HMGB1","ALE","Tumor_MES","unassigned",16,20,0.289724099099099,0.0396153846153846,-0.250108714483715,0.0760604621561465,0.262478588729033
"chr4:87977004:87977097|87979199:87980126:+@chr4:87980393:87980434","SPP1","AFE","Tumor_OPC_N","Tumor_MES",14,716,0.962148962148962,0.937281915930544,-0.0248670462184178,0.0774667637124956,0.266797970597787
"chr2:224039099:224039286:-@chr2:224001642:224001922:-@chr2:223998115:223998342","SERPINE2","SE","Tumor_OPC_N","Tumor_MES",1360,422,0.99904048092667,1,0.000959519073329806,0.0774702255365427,0.266797970597787
"chr9:136979946:136980062:+@chr9:136980183:136980284:+@chr9:136980833:136980855","PTGDS","SE","Tumor_OPC_N","Astrocyte",337,144,0.984474309822185,0.99333840571739,0.00886409589520498,0.0777919820979448,0.267632965933296
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Oligodendrocyte","Choroid plexus",13,10,0.0203619909502262,0.131771708683473,0.111409717733247,0.0782474244715401,0.268925720561556
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","CLU","SE","Tumor_AC","Fibroblast",1671,203,0.999889004348627,0.999616333719336,-0.000272670629290706,0.0786429128588936,0.270010000914309
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","Fibroblast",585,203,9.76460746575689e-05,0.000305601167670133,0.000207955093012564,0.0794630235480246,0.272548480157096
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_OPC_OL","Choroid plexus",351,10,0.0549950045823912,0.131771708683473,0.0767767041010821,0.079848067291939,0.273591093512989
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Tumor_MES","Neuron",1396,170,0.00298952824165918,0.00405765066623633,0.00106812242457715,0.0800529989693209,0.273828477098632
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_OL","unassigned",447,139,0.000172087420409568,0.00115819432366195,0.000986106903252382,0.0802202341942595,0.273828477098632
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_NPC","Neuron",286,167,0.0752683281534668,0.0506909418847603,-0.0245773862687065,0.0803994001869258,0.273828477098632
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_Cycling","T cell",878,3329,0.999857630979499,0.999624019901649,-0.000233611077849472,0.0804089193449966,0.273828477098632
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_Cycling","Oligodendrocyte",199,342,0.623104900894933,0.706259368171757,0.083154467276824,0.0804175842959652,0.273828477098632
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_NPC","Neuron",469,239,0.000292654375182909,0.00249302649930265,0.00220037212411974,0.0804589773786187,0.273828477098632
"chr5:150412625:150412912:-@chr5:150406881:150407324:-@chr5:150406039:150406321","CD74","SE","Macrophage","Neutrophil",3894,34,0.999233575152682,1,0.00076642484731837,0.0805499734327471,0.273828477098632
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Tumor_Cycling","Astrocyte",351,158,0.00447122309035156,7.04246211891191e-05,-0.00440079846916244,0.0806163056713064,0.273828477098632
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Tumor_Cycling","T cell",129,333,0.971900057347426,0.977678977678978,0.0057789203315517,0.0806475574032711,0.273828477098632
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","Tumor_NPC","Choroid plexus",264,12,0.00470779220779221,0.0833333333333333,0.0786255411255411,0.0810238500264191,0.274829642049411
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_OPC_N","Fibroblast",1061,71,0.0975166944349072,0.0548309655096458,-0.0426857289252614,0.0812067685700633,0.274967854022777
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_N","Tumor_Cycling",800,180,0.124828406950043,0.165869598407821,0.0410411914577775,0.0812624284031195,0.274967854022777
"chr5:150407152:150407324:-@chr5:150406881:150406960:-@chr5:150405085:150406321","CD74","SE","Macrophage","unassigned",3934,11,0.993693985280314,1,0.00630601471968562,0.0813090128339946,0.274967854022777
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_OL","Neuron",465,160,0.0493330332711918,0.0179958236444502,-0.0313372096267416,0.0815982608100819,0.27566980003406
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_MES","Oligodendrocyte",1176,13,0.0733865311023929,0.0203619909502262,-0.0530245401521666,0.0826571690040254,0.278856103546972
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","Tumor_Cycling","Neuron",314,135,0.995917462389405,0.997973890913985,0.00205642852457943,0.0827066547112648,0.278856103546972
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","MXE","Tumor_MES","Oligodendrocyte",218,217,0.98288176753385,0.993324717732223,0.0104429501983729,0.0828122257284877,0.278933395043559
"chr4:87482424:87482560:-@chr4:87480372:87480520:-@chr4:87479430:87479578","SPARCL1","SE","Macrophage","unassigned",31,47,0.935483870967742,1,0.0645161290322581,0.082898497685059,0.278945592908349
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Macrophage","Neuron",3176,239,0.000339441747737611,0.00249302649930265,0.00215358475156504,0.0830831984510819,0.279236617305211
"chr4:87975717:87975800|87975829:87975964:+@chr4:87976882:87976949","SPP1","AFE","Tumor_AC","T cell",22,68,0.000366568914956012,0,-0.000366568914956012,0.0832301704109573,0.279236617305211
"chr2:224039099:224039286:-@chr2:224001642:224001922:-@chr2:223998115:223998342","SERPINE2","SE","Tumor_Cycling","Astrocyte",218,72,1,0.997685185185185,-0.00231481481481477,0.083261242431144,0.279236617305211
"chr4:87977059:87977097:+@chr4:87980046:87980434:+@chr4:87981475:87981798","SPP1","SE","Tumor_MES","Oligodendrocyte",592,710,0.995471384495389,0.99743973128688,0.00196834679149094,0.0833159329263252,0.279236617305211
"chr21:26170564:26170667:-@chr21:26111979:26112146:-@chr21:26089943:26090072","APP","SE","Tumor_OPC_N","Tumor_MES",1085,576,0.999266942462669,0.996340241901055,-0.00292670056161393,0.08343189758652,0.279347871383437
"chrX:47582408:47582474:+@chrX:47583408:47583536:+@chrX:47584936:47585015","TIMP1","SE","Neuron","T cell",21,333,0.915750915750916,0.977678977678978,0.061928061928062,0.0836423700262914,0.279775023626098
"chr5:83541948:83542268:+@chr5:83544965:83545070:+@chr5:83545537:83545650","VCAN","SE","Tumor_Cycling","Tumor_NPC",22,12,0.186106346483705,0,-0.186106346483705,0.0838455209717077,0.280176864633182
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87981475:87981761","SPP1","SE","Macrophage","Neuron",2516,38,0.992383038963896,0.99612188365651,0.00373884469261343,0.0841681403516341,0.2809767296605
"chr13:30462538:30462712:-@chr13:30461639:30461688:-@chr13:30460895:30461533","HMGB1","SE","unassigned","Neuron",19,40,0.0357894736842105,0.218001669777411,0.182212196093201,0.084506255771422,0.281554257019893
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_OPC_N","Tumor_OPC_OL",639,351,0.042956833353842,0.0549950045823912,0.0120381712285492,0.0845079888477485,0.281554257019893
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_OPC_OL",87,450,0,0.0116724473763064,0.0116724473763064,0.0846948532819667,0.281651409929825
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Neutrophil","T cell",281,3329,0.999498936960934,0.999624019901649,0.000125082940715227,0.0847606126969722,0.281651409929825
"chr13:30462538:30462712:-@chr13:30461639:30461688:-@chr13:30460895:30461533","HMGB1","SE","Tumor_Cycling","Tumor_OPC_OL",63,46,0.0914727382180943,0.0217391304347826,-0.0697336077833117,0.0847875059225784,0.281651409929825
"chr8:27614655:27614690|27611830:27611966:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_NPC",88,263,0.00757575757575758,0,-0.00757575757575758,0.0850343748139578,0.282193721727736
"chr4:87482424:87482560:-@chr4:87480372:87480520:-@chr4:87479430:87479578","SPARCL1","SE","Tumor_OPC_N","Tumor_AC",513,1385,0.99954632247,0.998882421662675,-0.000663900807324591,0.0856424814335869,0.283932588249858
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Tumor_OPC_OL","Tumor_NPC",861,123,0.133491107022517,0.128085253072162,-0.00540585395035476,0.0866337909872592,0.286674771689709
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_NPC","Astrocyte",48,151,0.151220826580426,0.042324358262979,-0.108896468317447,0.086639486555112,0.286674771689709
"chr9:136979946:136980062:+@chr9:136980183:136980284:+@chr9:136980833:136980855","PTGDS","SE","Tumor_OPC_OL","Astrocyte",406,144,0.968929747413507,0.99333840571739,0.0244086583038822,0.0871137580974067,0.287707607455855
"chr5:150404680:150404767:-@chr5:150403121:150403312:-@chr5:150402563:150402625","CD74","SE","Fibroblast","T cell",14,4011,0.261468297913481,0.136710785421627,-0.124757512491854,0.0871221258725583,0.287707607455855
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","Tumor_MES","Oligodendrocyte",1202,71,0.994455767581212,0.997517154207295,0.00306138662608335,0.0876965600645671,0.289321495814188
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Oligodendrocyte","Choroid plexus",25,49,0.0768181818181818,0.0919482385607966,0.0151300567426148,0.0878266662900009,0.289467772196048
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_Cycling","Neuron",312,152,0.0543335408110395,0.0385218107114052,-0.0158117300996343,0.0879303878040144,0.289526886671755
"chr15:44711358:44711440|44711509:44711613:+@chr15:44715423:44715701","B2M","AFE","Macrophage","Tumor_AC",3908,1765,0.999938777934019,0.999959530554431,2.07526204127895e-05,0.0881503147766384,0.289968140712626
"chrX:47585205:47585331:+@chrX:47585543:47585667:+@chrX:47586521:47586789","TIMP1","SE","Tumor_OPC_N","T cell",69,531,0.985507246376812,0.998116760828625,0.0126095144518136,0.0883024162390551,0.290185642460381
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","Oligodendrocyte","T cell",316,113,0.0128941547407668,0,-0.0128941547407668,0.0884935739714966,0.290530945674904
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_MES","Astrocyte",2051,94,0.999872243975358,0.999806576402321,-6.56675730373868e-05,0.0886596836932862,0.290793423192265
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87980393:87980434","SPP1","SE","Tumor_OPC_N","Tumor_MES",12,591,0.956814406853746,0.934509683540348,-0.0223047233133981,0.0888602384550044,0.291168257073437
"chr4:87975667:87975800:+@chr4:87976882:87976949:+@chr4:87977059:87977097","SPP1","SE","Oligodendrocyte","Neuron",692,56,0.999964846457358,0.999775381850854,-0.000189464606504264,0.0890550459654165,0.291523550080777
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","T cell","Astrocyte",113,158,0,0.000653325441077608,0.000653325441077608,0.0896906137649736,0.292614133239681
"chr4:87482424:87482560:-@chr4:87480372:87480520:-@chr4:87479430:87479578","SPARCL1","SE","Oligodendrocyte","Neuron",10,120,0.9,0.99881684981685,0.0988168498168498,0.0898103135003679,0.292614133239681
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Oligodendrocyte","Tumor_NPC",13,48,0.0203619909502262,0.151220826580426,0.1308588356302,0.0898407805130206,0.292614133239681
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27610475:27610600","CLU","SE","Tumor_OPC_OL","Neuron",445,154,0,0.00169158572519917,0.00169158572519917,0.0898734881648845,0.292614133239681
"chr2:223982681:223982781:-@chr2:223980311:223980400:-@chr2:223977544:223977627","SERPINE2","SE","Tumor_OPC_OL","Neuron",200,12,0.99431986093003,0.916666666666667,-0.0776531942633638,0.0898785724531718,0.292614133239681
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Tumor_NPC","Astrocyte",66,158,0.0155523488856822,0.00211038591706458,-0.0134419629686176,0.0899084018280147,0.292614133239681
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_MES","Tumor_AC",1176,1346,0.0733865311023929,0.0617373069213588,-0.0116492241810341,0.0901869066125298,0.293237774390451
"chr2:223982681:223982781:-@chr2:223980397|223980400:223980311","SERPINE2","A3SS","Tumor_Cycling","Oligodendrocyte",431,25,0.109982570309334,0.0768181818181818,-0.0331643884911525,0.0905404157840061,0.29410385300387
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_Cycling","Choroid plexus",359,12,0.0277704152502013,0.10625,0.0784795847497987,0.0907886994133225,0.294626788961503
"chr13:48233206:48233477:+@chr13:48239226:48239332:+@chr13:48253808:48253936","ITM2B","SE","Tumor_OPC_N","Neuron",3321,239,0.00145244831468703,0.00249302649930265,0.00104057818461562,0.0911613016706528,0.295469247741325
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Macrophage","Oligodendrocyte",49,303,0.201175719220832,0.0479258713052997,-0.153249847915532,0.0912233944137662,0.295469247741325
"chr4:87975717:87975800|87975829:87975964:+@chr4:87976882:87976949","SPP1","AFE","unassigned","Neuron",19,56,0.00309597523219814,0,-0.00309597523219814,0.0917701497875755,0.296923636408576
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_Cycling","Choroid plexus",312,10,0.0543335408110395,0.131771708683473,0.0774381678724339,0.0918483781957194,0.296923636408576
"chr4:87977059:87977097:+@chr4:87977662:87977787:+@chr4:87980046:87980126","SPP1","SE","Oligodendrocyte","unassigned",702,18,0.00107200994050113,0.0510510510510511,0.0499790411105499,0.0920328820804581,0.297235384709614
"chr13:30462538:30462712:-@chr13:30461639:30461688:-@chr13:30460895:30461533","HMGB1","SE","Tumor_Cycling","Astrocyte",63,24,0.0914727382180943,0,-0.0914727382180943,0.0927140258159781,0.298931914497421
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_N","Tumor_OPC_OL",800,149,0.124828406950043,0.207636717565325,0.0828083106152819,0.0927584225567277,0.298931914497421
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Tumor_OPC_OL","unassigned",50,17,0,0.000676132521974307,0.000676132521974307,0.0928238952276435,0.298931914497421
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","Oligodendrocyte","Fibroblast",71,107,0.997517154207295,0.987435505959208,-0.0100816482480872,0.093376955603815,0.300426334759653
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_MES","Tumor_NPC",2648,286,0.0215289668489311,0.0752683281534668,0.0537393613045357,0.0939977058116302,0.302135482965954
"chr9:136979946:136980062:+@chr9:136980183:136980284:+@chr9:136980833:136980855","PTGDS","SE","Tumor_Cycling","Astrocyte",17,144,1,0.99333840571739,-0.00666159428261037,0.0943073620972854,0.302650184561772
"chr4:87977004:87977097|87979199:87980126:+@chr4:87980393:87980434","SPP1","AFE","Tumor_MES","Tumor_AC",716,35,0.937281915930544,0.863349842020846,-0.0739320739096986,0.0943371834545137,0.302650184561772
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Tumor_OPC_OL","Tumor_AC",1106,1467,0.999761308031985,0.999947564364742,0.000186256332757595,0.0944943132069213,0.302866388483722
"chr13:48232612:48232698|48233219:48233477:+@chr13:48253808:48253936","ITM2B","AFE","Oligodendrocyte","Astrocyte",700,94,0.999984802431611,0.999806576402321,-0.000178226029289852,0.0946138773123405,0.302961893670919
"chr4:87482424:87482560:-@chr4:87480372:87480520:-@chr4:87479430:87479578","SPARCL1","SE","Tumor_Cycling","Oligodendrocyte",251,10,0.990562650583437,0.9,-0.0905626505834369,0.0948813633502173,0.303530427779131
"chr4:87482424:87482560:-@chr4:87480372:87480520:-@chr4:87479430:87479578","SPARCL1","SE","Oligodendrocyte","Fibroblast",10,204,0.9,0.999373873350285,0.0993738733502851,0.0950885395067424,0.303666622265097
"chr4:87980046:87980126:+@chr4:87980393:87980688|87981475:87981761","SPP1","ALE","Tumor_OPC_OL","Neuron",75,103,0.800926616459219,0.777999733247837,-0.0229268832113827,0.0951038873286541,0.303666622265097
"chr13:30462538:30462712:-@chr13:30461496:30461688|30460907:30461533","HMGB1","ALE","Tumor_OPC_N","Tumor_Cycling",12,73,0.361607142857143,0.141973009866845,-0.219634132990297,0.0953407389462903,0.304135154956266
"chr5:150407152:150407324:-@chr5:150406881:150406960:-@chr5:150405085:150406321","CD74","SE","Macrophage","Tumor_OPC_OL",3934,10,0.993693985280314,1,0.00630601471968562,0.0965024157842519,0.307088602455363
"chr5:150407152:150407324:-@chr5:150406881:150406960:-@chr5:150405085:150406321","CD74","SE","Macrophage","B cell",3934,10,0.993693985280314,1,0.00630601471968562,0.0965024157842519,0.307088602455363
"chr8:27614655:27614690|27611110:27611205:-@chr8:27610475:27610600","CLU","AFE","Tumor_Cycling","Choroid plexus",351,12,0.00599735744663281,0.0833333333333333,0.0773359758867005,0.096539557690412,0.307088602455363
"chr9:136979946:136980062:+@chr9:136980183:136980284:+@chr9:136980833:136980855","PTGDS","SE","unassigned","T cell",29,33,0.98202770943778,0.968875749363554,-0.0131519600742255,0.0971161081045352,0.308206603059728
"chr9:136979946:136980062:+@chr9:136980183:136980284:+@chr9:136980833:136980855","PTGDS","SE","Neuron","T cell",29,33,0.984136404358874,0.968875749363554,-0.0152606549953196,0.0971285125163191,0.308206603059728
"chr21:26170564:26170667:-@chr21:26111979:26112146:-@chr21:26089943:26090072","APP","SE","Tumor_MES","Tumor_OPC_OL",576,225,0.996340241901055,1,0.00365975809894481,0.0971649853794224,0.308206603059728
