"id","event_type","gene_id","gene_short_name","gene_type","event_name_simple","source_object","gene_column"
"chr8:27606354:27606524:-@chr8:27598460:27600009:-@chr8:27597996:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440209","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27598460:27600009:-@chr8:27597996:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440210","splice_feature","gene_short_name"
"chr8:27604291:27604395:-@chr8:27599780:27600009:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440211","splice_feature","gene_short_name"
"chr8:27604924:27605335:-@chr8:27599780:27600009:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440212","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27599780:27600009:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440213","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27599780:27600009:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440214","splice_feature","gene_short_name"
"chr8:27604291:27604395:-@chr8:27599780:27600009:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440215","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27599780:27600009:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440216","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27599780:27600009:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440217","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27599780:27600009:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440218","splice_feature","gene_short_name"
"chr8:27614655:27614700:-@chr8:27599780:27600009:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440219","splice_feature","gene_short_name"
"chr8:27604924:27605335:-@chr8:27604291:27604395:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440220","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604291:27604395:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440221","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27604291:27604395:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440222","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27604291:27604395:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440223","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604291:27604395:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440224","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27604291:27604395:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440225","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27604291:27604395:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440226","splice_feature","gene_short_name"
"chr8:27614655:27614693:-@chr8:27604291:27604395:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440227","splice_feature","gene_short_name"
"chr8:27604924:27605335:-@chr8:27604291:27604395:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440228","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604291:27604395:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440229","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27604291:27604395:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440230","splice_feature","gene_short_name"
"chr8:27614655:27614693:-@chr8:27604291:27604395:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440231","splice_feature","gene_short_name"
"chr8:27605172:27605335:-@chr8:27604924:27605069:-@chr8:27604310:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440232","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604924:27605069:-@chr8:27604310:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440233","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27604924:27605069:-@chr8:27604310:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440234","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604924:27605335:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440235","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27604924:27605335:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440236","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604924:27605335:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440237","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27604924:27605335:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440238","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27604924:27605335:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440239","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27605172:27605335:-@chr8:27599780:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440240","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27605172:27605335:-@chr8:27604310:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440241","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27605172:27605335:-@chr8:27604310:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440242","splice_feature","gene_short_name"
"chr8:27606354:27606524:-@chr8:27605172:27605335:-@chr8:27604924:27605069","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440243","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440244","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27606354:27606524:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440245","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440246","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27606354:27606524:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440247","splice_feature","gene_short_name"
"chr8:27614655:27614690:-@chr8:27606354:27606524:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440248","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27606354:27606524:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440249","splice_feature","gene_short_name"
"chr8:27614655:27614690:-@chr8:27606354:27606524:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440250","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440251","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27606354:27606524:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440252","splice_feature","gene_short_name"
"chr8:27614655:27614690:-@chr8:27606354:27606524:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440253","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27606354:27606524:-@chr8:27604924:27605069","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440254","splice_feature","gene_short_name"
"chr8:27608938:27609086:-@chr8:27606354:27606524:-@chr8:27604924:27605335","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440255","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27606382:27606524:-@chr8:27604924:27605069","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440256","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440257","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440258","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27608938:27609086:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440259","splice_feature","gene_short_name"
"chr8:27614655:27614690:-@chr8:27608938:27609086:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440260","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440261","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27608938:27609086:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440262","splice_feature","gene_short_name"
"chr8:27614655:27614690:-@chr8:27608938:27609086:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440263","splice_feature","gene_short_name"
"chr8:27610475:27610600:-@chr8:27608938:27609086:-@chr8:27606354:27606524","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440264","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27608938:27609086:-@chr8:27606354:27606524","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440265","splice_feature","gene_short_name"
"chr8:27614655:27614690:-@chr8:27608938:27609086:-@chr8:27606354:27606524","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440266","splice_feature","gene_short_name"
"chr8:27611110:27611205:-@chr8:27610475:27610600:-@chr8:27596917:27598250","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440267","splice_feature","gene_short_name"
"chr8:27613578:27613683:-@chr8:27610475:27610600:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440268","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27610475:27610600:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440269","splice_feature","gene_short_name"
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27598460:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440270","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27610475:27610600:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440271","splice_feature","gene_short_name"
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27598460:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440272","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27610475:27610600:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440273","splice_feature","gene_short_name"
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27604291:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440274","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27610475:27610600:-@chr8:27606354:27606524","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440275","splice_feature","gene_short_name"
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27606354:27606524","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440276","splice_feature","gene_short_name"
"chr8:27611146:27611431:-@chr8:27610475:27610600:-@chr8:27608541:27609086","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440277","splice_feature","gene_short_name"
"chr8:27613578:27613683:-@chr8:27610475:27610600:-@chr8:27608541:27609086","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440278","splice_feature","gene_short_name"
"chr8:27614173:27614370:-@chr8:27610475:27610600:-@chr8:27608541:27609086","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440279","splice_feature","gene_short_name"
"chr8:27614655:27614681:-@chr8:27610475:27610600:-@chr8:27608541:27609086","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440280","splice_feature","gene_short_name"
"chr8:27613578:27614243:-@chr8:27610476:27610600:-@chr8:27608938:27609086","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440281","splice_feature","gene_short_name"
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27608937:27609086","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440282","splice_feature","gene_short_name"
"chr8:27614655:27614698:-@chr8:27613578:27613683:-@chr8:27610475:27610600","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440283","splice_feature","gene_short_name"
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27598537:27598635","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440284","splice_feature","gene_short_name"
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27599780:27600009","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440285","splice_feature","gene_short_name"
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27604366:27604395","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440286","splice_feature","gene_short_name"
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27606382:27606524","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440287","splice_feature","gene_short_name"
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27608938:27609086","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440288","splice_feature","gene_short_name"
"chr8:27614655:27614692:-@chr8:27614173:27614370:-@chr8:27610475:27610600","SE","ENSG00000120885.22","CLU","protein_coding","CLU_SE_id440289","splice_feature","gene_short_name"
"chr19:6678372:6678455:-@chr19:6678152:6678287:-@chr19:6677704:6678023","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458100","splice_feature","gene_short_name"
"chr19:6679125:6679201:-@chr19:6678372:6678455:-@chr19:6677864:6678287","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458101","splice_feature","gene_short_name"
"chr19:6679407:6679496:-@chr19:6679125:6679208:-@chr19:6678372:6678455","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458102","splice_feature","gene_short_name"
"chr19:6681941:6682030:-@chr19:6680158:6680263:-@chr19:6679407:6679496","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458103","splice_feature","gene_short_name"
"chr19:6681941:6682030:-@chr19:6680159:6680263:-@chr19:6679407:6679496","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458104","splice_feature","gene_short_name"
"chr19:6682142:6682229:-@chr19:6681067:6682030:-@chr19:6680158:6680263","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458105","splice_feature","gene_short_name"
"chr19:6682142:6682229:-@chr19:6681271:6682030:-@chr19:6680158:6680263","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458106","splice_feature","gene_short_name"
"chr19:6682142:6682229:-@chr19:6681941:6682030:-@chr19:6680158:6680263","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458107","splice_feature","gene_short_name"
"chr19:6684388:6684439:-@chr19:6682607:6682666:-@chr19:6682142:6682229","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458108","splice_feature","gene_short_name"
"chr19:6684560:6684590:-@chr19:6684388:6684439:-@chr19:6679407:6679496","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458109","splice_feature","gene_short_name"
"chr19:6684560:6684590:-@chr19:6684388:6684439:-@chr19:6682142:6682229","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458110","splice_feature","gene_short_name"
"chr19:6684560:6684650:-@chr19:6684388:6684478:-@chr19:6682142:6682229","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458111","splice_feature","gene_short_name"
"chr19:6684988:6685038:-@chr19:6684775:6684834:-@chr19:6684560:6684650","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458112","splice_feature","gene_short_name"
"chr19:6686124:6686287:-@chr19:6684988:6685146:-@chr19:6684775:6684834","SE","ENSG00000125730.18","C3","protein_coding","C3_SE_id458113","splice_feature","gene_short_name"
